DATE,Open,High,Low,Close,ADJCLOSE,VOLUME
20170724,2472.040039,2473.100098,2466.320068,2469.909912,2469.909912,3019920000
20170725,2477.879883,2481.239990,2474.909912,2477.129883,2477.129883,4116360000
20170726,2479.969971,2481.689941,2474.939941,2477.830078,2477.830078,3597830000
20170727,2482.760010,2484.040039,2459.929932,2475.419922,2475.419922,4035740000
20170728,2469.120117,2473.530029,2464.659912,2472.100098,2472.100098,3302850000
20170731,2475.939941,2477.959961,2468.530029,2470.300049,2470.300049,3475930000
20170801,2477.100098,2478.510010,2471.139893,2476.350098,2476.350098,3470260000
20170802,2480.379883,2480.379883,2466.479980,2477.570068,2477.570068,3487150000
20170803,2476.030029,2476.030029,2468.850098,2472.159912,2472.159912,3662410000
20170804,2476.879883,2480.000000,2472.080078,2476.830078,2476.830078,3239980000
20170807,2477.139893,2480.949951,2475.879883,2480.909912,2480.909912,2935130000
20170808,2478.350098,2490.870117,2470.320068,2474.919922,2474.919922,3347480000
20170809,2465.350098,2474.409912,2462.080078,2474.020020,2474.020020,3310960000
20170810,2465.379883,2465.379883,2437.750000,2438.209961,2438.209961,3635820000
20170811,2441.040039,2448.090088,2437.850098,2441.320068,2441.320068,3161830000
20170814,2454.959961,2468.219971,2454.959961,2465.840088,2465.840088,2824320000
20170815,2468.659912,2468.899902,2461.610107,2464.610107,2464.610107,2922430000
20170816,2468.629883,2474.929932,2463.860107,2468.110107,2468.110107,2956570000
20170817,2462.949951,2465.020020,2430.010010,2430.010010,2430.010010,3164950000
20170818,2427.639893,2440.270020,2420.689941,2425.550049,2425.550049,3426970000
20170821,2425.500000,2430.580078,2417.350098,2428.370117,2428.370117,2803650000
20170822,2433.750000,2454.770020,2433.669922,2452.510010,2452.510010,2780990000
20170823,2444.879883,2448.909912,2441.419922,2444.040039,2444.040039,2796950000
20170824,2447.909912,2450.389893,2436.189941,2438.969971,2438.969971,2849680000
20170825,2444.719971,2453.959961,2442.219971,2443.050049,2443.050049,2593350000
20170828,2447.350098,2449.120117,2439.030029,2444.239990,2444.239990,2682920000
20170829,2431.939941,2449.189941,2428.199951,2446.300049,2446.300049,2739460000
20170830,2446.060059,2460.310059,2443.770020,2457.590088,2457.590088,2637780000
20170831,2462.649902,2475.010010,2462.649902,2471.649902,2471.649902,3353860000
20170901,2474.419922,2480.379883,2473.850098,2476.550049,2476.550049,2712780000
20170905,2470.350098,2471.969971,2446.550049,2457.850098,2457.850098,3502190000
20170906,2463.830078,2469.639893,2459.199951,2465.540039,2465.540039,3400200000
20170907,2468.060059,2468.620117,2460.290039,2465.100098,2465.100098,3365780000
20170908,2462.250000,2467.110107,2459.399902,2461.429932,2461.429932,3308360000
20170911,2474.520020,2488.949951,2474.520020,2488.110107,2488.110107,3293460000
20170912,2491.939941,2496.770020,2490.370117,2496.479980,2496.479980,3234280000
20170913,2493.889893,2498.370117,2492.139893,2498.370117,2498.370117,3371370000
20170914,2494.560059,2498.429932,2491.350098,2495.620117,2495.620117,3422470000
20170915,2495.669922,2500.229980,2493.159912,2500.229980,2500.229980,4862970000
20170918,2502.510010,2508.320068,2499.919922,2503.870117,2503.870117,3204700000
20170919,2506.290039,2507.840088,2503.189941,2506.649902,2506.649902,3253760000
20170920,2506.840088,2508.850098,2496.669922,2508.239990,2508.239990,3584570000
20170921,2507.159912,2507.159912,2499.000000,2500.600098,2500.600098,2965590000
20170922,2497.260010,2503.469971,2496.540039,2502.219971,2502.219971,2877980000
20170925,2499.389893,2502.540039,2488.030029,2496.659912,2496.659912,3314530000
20170926,2501.040039,2503.510010,2495.120117,2496.840088,2496.840088,3070770000
20170927,2503.300049,2511.750000,2495.909912,2507.040039,2507.040039,3485070000
20170928,2503.409912,2510.810059,2502.929932,2510.060059,2510.060059,3173030000
20170929,2509.959961,2519.439941,2507.989990,2519.360107,2519.360107,3220260000
20171002,2521.199951,2529.229980,2520.399902,2529.120117,2529.120117,3226370000
20171003,2530.340088,2535.129883,2528.850098,2534.580078,2534.580078,3073480000
20171004,2533.479980,2540.530029,2531.800049,2537.739990,2537.739990,3020770000
20171005,2540.860107,2552.510010,2540.020020,2552.070068,2552.070068,3059730000
20171006,2547.439941,2549.409912,2543.790039,2549.330078,2549.330078,2898270000
20171009,2551.389893,2551.820068,2541.600098,2544.729980,2544.729980,2486940000
20171010,2549.989990,2555.229980,2544.860107,2550.639893,2550.639893,2962610000
20171011,2550.620117,2555.239990,2547.949951,2555.239990,2555.239990,2991320000
20171012,2552.879883,2555.330078,2548.310059,2550.929932,2550.929932,3157280000
20171013,2555.659912,2557.649902,2552.090088,2553.169922,2553.169922,3150470000
20171016,2555.570068,2559.469971,2552.639893,2557.639893,2557.639893,2918030000
20171017,2557.169922,2559.709961,2554.689941,2559.360107,2559.360107,2901890000
20171018,2562.870117,2564.110107,2559.669922,2561.260010,2561.260010,2999320000
20171019,2553.389893,2562.360107,2547.919922,2562.100098,2562.100098,3019520000
20171020,2567.560059,2575.439941,2567.560059,2575.209961,2575.209961,3394450000
20171023,2578.080078,2578.290039,2564.330078,2564.979980,2564.979980,3214470000
20171024,2568.659912,2572.179932,2565.580078,2569.129883,2569.129883,3435660000
20171025,2566.520020,2567.399902,2544.000000,2557.149902,2557.149902,3885470000
20171026,2560.080078,2567.070068,2559.800049,2560.399902,2560.399902,3891750000
20171027,2570.260010,2582.979980,2565.939941,2581.070068,2581.070068,3896100000
20171030,2577.750000,2580.030029,2568.250000,2572.830078,2572.830078,3660230000
20171031,2575.989990,2578.290039,2572.149902,2575.260010,2575.260010,3844420000
20171101,2583.209961,2588.399902,2574.919922,2579.360107,2579.360107,3841200000
20171102,2579.459961,2581.110107,2566.169922,2579.850098,2579.850098,4050140000
20171103,2581.929932,2588.419922,2576.770020,2587.840088,2587.840088,3568710000
20171106,2587.469971,2593.379883,2585.659912,2591.129883,2591.129883,3541970000
20171107,2592.110107,2597.020020,2584.350098,2590.639893,2590.639893,3815190000
20171108,2588.709961,2595.469971,2585.020020,2594.379883,2594.379883,3898450000
20171109,2584.000000,2586.500000,2566.330078,2584.620117,2584.620117,3844100000
20171110,2580.179932,2583.810059,2575.570068,2582.300049,2582.300049,3489740000
20171113,2576.530029,2587.659912,2574.479980,2584.840088,2584.840088,3405200000
20171114,2577.750000,2579.659912,2566.560059,2578.870117,2578.870117,3643580000
20171115,2569.449951,2572.840088,2557.449951,2564.620117,2564.620117,3586590000
20171116,2572.949951,2590.090088,2572.949951,2585.639893,2585.639893,3329730000
20171117,2582.939941,2583.959961,2577.620117,2578.850098,2578.850098,3309800000
20171120,2579.489990,2584.639893,2578.239990,2582.139893,2582.139893,3023940000
20171121,2589.169922,2601.189941,2589.169922,2599.030029,2599.030029,3351230000
20171122,2600.310059,2600.939941,2595.229980,2597.080078,2597.080078,2764110000
20171124,2600.419922,2604.209961,2600.419922,2602.419922,2602.419922,1385890000
20171127,2602.659912,2606.409912,2598.870117,2601.419922,2601.419922,3017720000
20171128,2605.939941,2627.689941,2605.439941,2627.040039,2627.040039,3493340000
20171129,2627.820068,2634.889893,2620.320068,2626.070068,2626.070068,4090630000
20171130,2633.929932,2657.739990,2633.929932,2647.580078,2647.580078,4965700000
20171201,2645.100098,2650.620117,2605.520020,2642.219971,2642.219971,3950930000
20171204,2657.189941,2665.189941,2639.030029,2639.439941,2639.439941,4025840000
20171205,2639.780029,2648.719971,2627.729980,2629.570068,2629.570068,3547570000
20171206,2626.239990,2634.409912,2624.750000,2629.270020,2629.270020,3253080000
20171207,2628.379883,2640.989990,2626.530029,2636.979980,2636.979980,3297060000
20171208,2646.209961,2651.649902,2644.100098,2651.500000,2651.500000,3126750000
20171211,2652.189941,2660.330078,2651.469971,2659.989990,2659.989990,3141480000
20171212,2661.729980,2669.719971,2659.780029,2664.110107,2664.110107,3568910000
20171213,2667.590088,2671.879883,2662.850098,2662.850098,2662.850098,3568360000
20171214,2665.870117,2668.090088,2652.010010,2652.010010,2652.010010,3442760000
20171215,2660.629883,2679.629883,2659.139893,2675.810059,2675.810059,5736910000
20171218,2685.919922,2694.969971,2685.919922,2690.159912,2690.159912,3727770000
20171219,2692.709961,2694.439941,2680.739990,2681.469971,2681.469971,3407680000
20171220,2688.179932,2691.010010,2676.110107,2679.250000,2679.250000,3246230000
20171221,2683.020020,2692.639893,2682.399902,2684.570068,2684.570068,3293130000
20171222,2684.219971,2685.350098,2678.129883,2683.340088,2683.340088,2401030000
20171226,2679.090088,2682.739990,2677.959961,2680.500000,2680.500000,1970660000
20171227,2682.100098,2685.639893,2678.909912,2682.620117,2682.620117,2202900000
20171228,2686.100098,2687.659912,2682.689941,2687.540039,2687.540039,2174890000
20171229,2689.149902,2692.120117,2673.610107,2673.610107,2673.610107,2447760000
20180102,2683.729980,2695.889893,2682.360107,2695.810059,2695.810059,3397430000
20180103,2697.850098,2714.370117,2697.770020,2713.060059,2713.060059,3544030000
20180104,2719.310059,2729.290039,2719.070068,2723.989990,2723.989990,3697340000
20180105,2731.330078,2743.449951,2727.919922,2743.149902,2743.149902,3239280000
20180108,2742.669922,2748.510010,2737.600098,2747.709961,2747.709961,3246160000
20180109,2751.149902,2759.139893,2747.860107,2751.290039,2751.290039,3467460000
20180110,2745.550049,2750.800049,2736.060059,2748.229980,2748.229980,3579900000
20180111,2752.969971,2767.560059,2752.780029,2767.560059,2767.560059,3645690000
20180112,2770.179932,2787.850098,2769.639893,2786.239990,2786.239990,3587220000
20180116,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,4362880000
20180117,2784.989990,2807.040039,2778.379883,2802.560059,2802.560059,3790340000
20180118,2802.399902,2805.830078,2792.560059,2798.030029,2798.030029,3703300000
20180119,2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,3724230000
20180122,2809.159912,2833.030029,2808.120117,2832.969971,2832.969971,3489480000
20180123,2835.050049,2842.239990,2830.590088,2839.129883,2839.129883,3541140000
20180124,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,4079270000
20180125,2846.239990,2848.560059,2830.939941,2839.250000,2839.250000,3873100000
20180126,2847.479980,2872.870117,2846.179932,2872.870117,2872.870117,3474680000
20180129,2867.229980,2870.620117,2851.479980,2853.530029,2853.530029,3587420000
20180130,2832.739990,2837.750000,2818.270020,2822.429932,2822.429932,4012070000
20180131,2832.409912,2839.260010,2813.040039,2823.810059,2823.810059,4276270000
20180201,2816.449951,2835.959961,2812.699951,2821.979980,2821.979980,3977380000
20180202,2808.919922,2808.919922,2759.969971,2762.129883,2762.129883,4340220000
20180205,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5310840000
20180206,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,5917350000
20180207,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,4646300000
20180208,2685.010010,2685.270020,2580.560059,2581.000000,2581.000000,5333840000
20180209,2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,5690110000
20180212,2636.750000,2672.610107,2622.449951,2656.000000,2656.000000,4069220000
20180213,2646.270020,2668.840088,2637.080078,2662.939941,2662.939941,3503540000
20180214,2651.209961,2702.100098,2648.870117,2698.629883,2698.629883,4011940000
20180215,2713.459961,2731.510010,2689.820068,2731.199951,2731.199951,3696140000
20180216,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,3646920000
20180220,2722.989990,2737.600098,2706.760010,2716.260010,2716.260010,3646920000
20180221,2720.530029,2747.750000,2701.290039,2701.330078,2701.330078,3789040000
20180222,2710.419922,2731.260010,2697.770020,2703.959961,2703.959961,3720620000
20180223,2715.800049,2747.760010,2713.739990,2747.300049,2747.300049,3200360000
20180226,2757.370117,2780.639893,2753.780029,2779.600098,2779.600098,3436590000
20180227,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3752070000
20180228,2753.780029,2761.520020,2713.540039,2713.830078,2713.830078,4244570000
20180301,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4514490000
20180302,2658.889893,2696.250000,2647.320068,2691.250000,2691.250000,3891250000
20180305,2681.060059,2728.090088,2675.750000,2720.939941,2720.939941,3733640000
20180306,2730.179932,2732.080078,2711.260010,2728.120117,2728.120117,3389030000
20180307,2710.179932,2730.600098,2701.739990,2726.800049,2726.800049,3406690000
20180308,2732.750000,2740.449951,2722.649902,2738.969971,2738.969971,3206040000
20180309,2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,3376870000
20180312,2790.540039,2796.979980,2779.260010,2783.020020,2783.020020,3216960000
20180313,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,3324290000
20180314,2774.060059,2777.110107,2744.379883,2749.479980,2749.479980,3394630000
20180315,2754.270020,2763.030029,2741.469971,2747.330078,2747.330078,3543710000
20180316,2750.570068,2761.850098,2749.969971,2752.010010,2752.010010,5429140000
20180319,2741.379883,2741.379883,2694.590088,2712.919922,2712.919922,3327460000
20180320,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,3272590000
20180321,2714.989990,2739.139893,2709.790039,2711.929932,2711.929932,3434780000
20180322,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,3765460000
20180323,2646.709961,2657.669922,2585.889893,2588.260010,2588.260010,3829380000
20180326,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,3538080000
20180327,2667.570068,2674.780029,2596.120117,2612.620117,2612.620117,3761320000
20180328,2611.300049,2632.649902,2593.060059,2605.000000,2605.000000,3875720000
20180329,2614.409912,2659.070068,2609.719971,2640.870117,2640.870117,3572360000
20180402,2633.449951,2638.300049,2553.800049,2581.879883,2581.879883,3635780000
20180403,2592.169922,2619.139893,2575.489990,2614.449951,2614.449951,3395840000
20180404,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,3369230000
20180405,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,3230430000
20180406,2645.820068,2656.879883,2586.270020,2604.469971,2604.469971,3312390000
20180409,2617.179932,2653.550049,2610.790039,2613.159912,2613.159912,3076140000
20180410,2638.409912,2665.449951,2635.780029,2656.870117,2656.870117,3579130000
20180411,2643.889893,2661.429932,2639.250000,2642.189941,2642.189941,3054520000
20180412,2653.830078,2674.719971,2653.830078,2663.989990,2663.989990,3045330000
20180413,2676.899902,2680.260010,2645.050049,2656.300049,2656.300049,2988540000
20180416,2670.100098,2686.489990,2665.159912,2677.840088,2677.840088,3020740000
20180417,2692.739990,2713.340088,2692.050049,2706.389893,2706.389893,3286190000
20180418,2710.110107,2717.489990,2703.629883,2708.639893,2708.639893,3412030000
20180419,2701.159912,2702.840088,2681.899902,2693.129883,2693.129883,3375120000
20180420,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,3428260000
20180423,2675.399902,2682.860107,2657.989990,2670.290039,2670.290039,3030390000
20180424,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,3716020000
20180425,2634.919922,2645.300049,2612.669922,2639.399902,2639.399902,3563680000
20180426,2651.649902,2676.479980,2647.159912,2666.939941,2666.939941,3690920000
20180427,2675.469971,2677.350098,2659.010010,2669.909912,2669.909912,3234510000
20180430,2682.510010,2682.870117,2648.040039,2648.050049,2648.050049,3749510000
20180501,2642.959961,2655.270020,2625.409912,2654.800049,2654.800049,3562820000
20180502,2654.239990,2660.870117,2631.699951,2635.669922,2635.669922,4047020000
20180503,2628.080078,2637.139893,2594.620117,2629.729980,2629.729980,3867530000
20180504,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,3335260000
20180507,2680.340088,2683.350098,2664.699951,2672.629883,2672.629883,3266810000
20180508,2670.260010,2676.340088,2655.199951,2671.919922,2671.919922,3745100000
20180509,2678.120117,2701.270020,2674.139893,2697.790039,2697.790039,3913650000
20180510,2705.020020,2726.110107,2704.540039,2723.070068,2723.070068,3380640000
20180511,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,2874850000
20180514,2738.469971,2742.100098,2725.469971,2730.129883,2730.129883,2994360000
20180515,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,3291190000
20180516,2712.620117,2727.760010,2712.169922,2722.459961,2722.459961,3248480000
20180517,2719.709961,2731.959961,2711.360107,2720.129883,2720.129883,3478150000
20180518,2717.350098,2719.500000,2709.179932,2712.969971,2712.969971,3383270000
20180521,2735.389893,2739.189941,2725.699951,2733.010010,2733.010010,3053480000
20180522,2738.340088,2742.239990,2721.879883,2724.439941,2724.439941,3384140000
20180523,2713.979980,2733.330078,2709.540039,2733.290039,2733.290039,3333160000
20180524,2730.939941,2731.969971,2707.379883,2727.760010,2727.760010,3285750000
20180525,2723.600098,2727.360107,2714.989990,2721.330078,2721.330078,3015260000
20180529,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,3743310000
20180530,2702.429932,2729.340088,2702.429932,2724.010010,2724.010010,3566490000
20180531,2720.979980,2722.500000,2700.679932,2705.270020,2705.270020,4241100000
20180601,2718.699951,2736.929932,2718.699951,2734.620117,2734.620117,3694310000
20180604,2741.669922,2749.159912,2740.540039,2746.870117,2746.870117,3410090000
20180605,2748.459961,2752.610107,2739.510010,2748.800049,2748.800049,3523550000
20180606,2753.250000,2772.389893,2748.459961,2772.350098,2772.350098,3662780000
20180607,2774.840088,2779.899902,2760.159912,2770.370117,2770.370117,3742080000
20180608,2765.840088,2779.389893,2763.590088,2779.030029,2779.030029,3138850000
20180611,2780.179932,2790.209961,2780.169922,2782.000000,2782.000000,3262130000
20180612,2785.600098,2789.800049,2778.780029,2786.850098,2786.850098,3435700000
20180613,2787.939941,2791.469971,2774.649902,2775.629883,2775.629883,3820770000
20180614,2783.209961,2789.060059,2776.520020,2782.489990,2782.489990,3540930000
20180615,2777.780029,2782.810059,2761.729980,2779.659912,2779.659912,5451990000
20180618,2765.790039,2774.989990,2757.120117,2773.750000,2773.750000,3316120000
20180619,2752.010010,2765.050049,2743.189941,2762.590088,2762.590088,3671160000
20180620,2769.729980,2774.860107,2763.909912,2767.320068,2767.320068,3332140000
20180621,2769.280029,2769.280029,2744.389893,2749.760010,2749.760010,3336580000
20180622,2760.790039,2764.169922,2752.679932,2754.879883,2754.879883,5468110000
20180625,2742.939941,2742.939941,2698.669922,2717.070068,2717.070068,3663280000
20180626,2722.120117,2732.909912,2715.600098,2723.060059,2723.060059,3568900000
20180627,2728.449951,2746.090088,2699.379883,2699.629883,2699.629883,3803990000
20180628,2698.689941,2724.340088,2691.989990,2716.310059,2716.310059,3461100000
20180629,2727.129883,2743.260010,2718.030029,2718.370117,2718.370117,3586800000
20180702,2704.949951,2727.260010,2698.949951,2726.709961,2726.709961,3095040000
20180703,2733.270020,2736.580078,2711.159912,2713.219971,2713.219971,1911460000
20180705,2724.189941,2737.830078,2716.020020,2736.610107,2736.610107,2980160000
20180706,2737.679932,2764.409912,2733.520020,2759.820068,2759.820068,2590250000
20180709,2775.620117,2784.649902,2770.729980,2784.169922,2784.169922,3070060000
20180710,2788.560059,2795.580078,2786.239990,2793.840088,2793.840088,3080140000
20180711,2779.820068,2785.909912,2770.770020,2774.020020,2774.020020,2986180000
20180712,2783.139893,2799.219971,2781.530029,2798.290039,2798.290039,2834230000
20180713,2796.929932,2804.530029,2791.689941,2801.310059,2801.310059,2619790000
20180716,2797.360107,2801.189941,2793.389893,2798.429932,2798.429932,2819860000
20180717,2789.340088,2814.189941,2789.239990,2809.550049,2809.550049,3064920000
20180718,2811.350098,2816.760010,2805.889893,2815.620117,2815.620117,3111560000
20180719,2809.370117,2812.050049,2799.770020,2804.489990,2804.489990,3278360000
20180720,2804.550049,2809.699951,2800.010010,2801.830078,2801.830078,3243250000
20180723,2799.169922,2808.610107,2795.139893,2806.979980,2806.979980,2928490000
20180724,2820.679932,2829.989990,2811.120117,2820.399902,2820.399902,3430410000
20180725,2817.729980,2848.030029,2817.729980,2846.070068,2846.070068,3584400000
20180726,2835.489990,2845.570068,2835.260010,2837.439941,2837.439941,3667290000
20180727,2842.350098,2843.169922,2808.340088,2818.820068,2818.820068,3434370000
20180730,2819.000000,2821.739990,2798.110107,2802.600098,2802.600098,3261190000
20180731,2809.729980,2824.459961,2808.060059,2816.290039,2816.290039,3906890000
20180801,2821.169922,2825.830078,2805.850098,2813.360107,2813.360107,3501350000
20180802,2800.479980,2829.909912,2796.340088,2827.219971,2827.219971,3501380000
20180803,2829.620117,2840.379883,2827.370117,2840.350098,2840.350098,3043690000
20180806,2840.290039,2853.290039,2835.979980,2850.399902,2850.399902,2879020000
20180807,2855.919922,2863.429932,2855.919922,2858.449951,2858.449951,3185440000
20180808,2856.790039,2862.439941,2853.090088,2857.699951,2857.699951,2978070000
20180809,2857.189941,2862.479980,2851.979980,2853.580078,2853.580078,3066180000
20180810,2838.899902,2842.199951,2825.810059,2833.280029,2833.280029,3265590000
20180813,2835.459961,2843.399902,2819.879883,2821.929932,2821.929932,3173630000
20180814,2827.879883,2843.110107,2826.580078,2839.959961,2839.959961,2986500000
20180815,2827.949951,2827.949951,2802.489990,2818.370117,2818.370117,3656680000
20180816,2831.439941,2850.489990,2831.439941,2840.689941,2840.689941,3232000000
20180817,2838.320068,2855.629883,2833.729980,2850.129883,2850.129883,3037640000
20180820,2853.929932,2859.760010,2850.620117,2857.050049,2857.050049,2757150000
20180821,2861.510010,2873.229980,2861.320068,2862.959961,2862.959961,3174010000
20180822,2860.989990,2867.540039,2856.050049,2861.820068,2861.820068,2701250000
20180823,2860.290039,2868.780029,2854.030029,2856.979980,2856.979980,2724450000
20180824,2862.350098,2876.159912,2862.350098,2874.689941,2874.689941,2603010000
20180827,2884.689941,2898.250000,2884.689941,2896.739990,2896.739990,2865070000
20180828,2901.449951,2903.770020,2893.500000,2897.520020,2897.520020,2687770000
20180829,2900.620117,2916.500000,2898.399902,2914.040039,2914.040039,2805520000
20180830,2908.939941,2912.459961,2895.219971,2901.129883,2901.129883,2810450000
20180831,2898.370117,2906.320068,2891.729980,2901.520020,2901.520020,2887220000
20180904,2896.959961,2900.179932,2885.129883,2896.719971,2896.719971,3087420000
20180905,2891.590088,2894.209961,2876.919922,2888.600098,2888.600098,3248780000
20180906,2888.639893,2892.050049,2867.290039,2878.050049,2878.050049,3144240000
20180907,2868.260010,2883.810059,2864.120117,2871.679932,2871.679932,2976580000
20180910,2881.389893,2886.929932,2875.939941,2877.129883,2877.129883,2751100000
20180911,2871.570068,2892.520020,2866.780029,2887.889893,2887.889893,2904500000
20180912,2888.290039,2894.649902,2879.199951,2888.919922,2888.919922,3341280000
20180913,2896.850098,2906.760010,2896.389893,2904.179932,2904.179932,3274090000
20180914,2906.379883,2908.300049,2895.770020,2904.979980,2904.979980,3179410000
20180917,2903.830078,2904.649902,2886.159912,2888.800049,2888.800049,2967980000
20180918,2890.739990,2911.169922,2890.429932,2904.310059,2904.310059,3091190000
20180919,2906.600098,2912.360107,2903.820068,2907.949951,2907.949951,3302460000
20180920,2919.729980,2934.800049,2919.729980,2930.750000,2930.750000,3406520000
20180921,2936.760010,2940.909912,2927.110107,2929.669922,2929.669922,5652470000
20180924,2921.830078,2923.790039,2912.629883,2919.370117,2919.370117,3392030000
20180925,2921.750000,2923.949951,2913.699951,2915.560059,2915.560059,3330880000
20180926,2916.979980,2931.149902,2903.280029,2905.969971,2905.969971,3417540000
20180927,2911.649902,2927.219971,2909.270020,2914.000000,2914.000000,3101360000
20180928,2910.030029,2920.530029,2907.500000,2913.979980,2913.979980,3461680000
20181001,2926.290039,2937.060059,2917.909912,2924.590088,2924.590088,3375890000
20181002,2923.800049,2931.419922,2919.370117,2923.429932,2923.429932,3432620000
20181003,2931.689941,2939.860107,2921.360107,2925.510010,2925.510010,3625510000
20181004,2919.350098,2919.780029,2883.919922,2901.610107,2901.610107,3510370000
20181005,2902.540039,2909.639893,2869.290039,2885.570068,2885.570068,3340820000
20181008,2877.530029,2889.449951,2862.080078,2884.429932,2884.429932,3381820000
20181009,2882.510010,2894.830078,2874.270020,2880.340088,2880.340088,3531690000
20181010,2873.899902,2874.020020,2784.860107,2785.679932,2785.679932,4554260000
20181011,2776.870117,2795.139893,2710.510010,2728.370117,2728.370117,4914090000
20181012,2770.540039,2775.770020,2729.439941,2767.129883,2767.129883,4024010000
20181015,2763.830078,2775.989990,2749.030029,2750.790039,2750.790039,3327160000
20181016,2767.050049,2813.459961,2766.909912,2809.919922,2809.919922,3460260000
20181017,2811.669922,2816.939941,2781.810059,2809.209961,2809.209961,3347090000
20181018,2802.000000,2806.040039,2755.179932,2768.780029,2768.780029,3639300000
20181019,2775.659912,2797.770020,2760.270020,2767.780029,2767.780029,3593940000
20181022,2773.939941,2778.939941,2749.219971,2755.879883,2755.879883,3331270000
20181023,2721.030029,2753.590088,2691.429932,2740.689941,2740.689941,4373710000
20181024,2737.870117,2742.590088,2651.889893,2656.100098,2656.100098,4738670000
20181025,2674.879883,2722.699951,2667.840088,2705.570068,2705.570068,4663930000
20181026,2667.860107,2692.379883,2628.159912,2658.689941,2658.689941,4804330000
20181029,2682.649902,2706.850098,2603.540039,2641.250000,2641.250000,4701260000
20181030,2640.679932,2685.429932,2635.340088,2682.629883,2682.629883,5125600000
20181031,2705.600098,2736.689941,2705.600098,2711.739990,2711.739990,5133380000
20181101,2717.580078,2741.669922,2708.850098,2740.370117,2740.370117,4730250000
20181102,2745.449951,2756.550049,2700.439941,2723.060059,2723.060059,4261230000
20181105,2726.370117,2744.270020,2717.939941,2738.310059,2738.310059,3650910000
20181106,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3543800000
20181107,2774.129883,2815.149902,2774.129883,2813.889893,2813.889893,3929080000
20181108,2806.379883,2814.750000,2794.989990,2806.830078,2806.830078,3673550000
20181109,2794.100098,2794.100098,2764.239990,2781.010010,2781.010010,4029030000
20181112,2773.929932,2775.989990,2722.000000,2726.219971,2726.219971,3701570000
20181113,2730.050049,2754.600098,2714.979980,2722.179932,2722.179932,4112820000
20181114,2737.899902,2746.800049,2685.750000,2701.580078,2701.580078,4449060000
20181115,2693.520020,2735.379883,2670.750000,2730.199951,2730.199951,4204960000
20181116,2718.540039,2746.750000,2712.159912,2736.270020,2736.270020,3996970000
20181119,2730.739990,2733.159912,2681.090088,2690.729980,2690.729980,3806940000
20181120,2654.600098,2669.439941,2631.520020,2641.889893,2641.889893,4370820000
20181121,2657.739990,2670.729980,2649.820068,2649.929932,2649.929932,3237400000
20181123,2633.360107,2647.550049,2631.090088,2632.560059,2632.560059,1651680000
20181126,2649.969971,2674.350098,2649.969971,2673.449951,2673.449951,3523520000
20181127,2663.750000,2682.530029,2655.889893,2682.169922,2682.169922,3494380000
20181128,2691.449951,2744.000000,2684.379883,2743.790039,2743.790039,3984540000
20181129,2736.969971,2753.750000,2722.939941,2737.800049,2737.800049,3599200000
20181130,2737.760010,2760.879883,2732.760010,2760.169922,2760.169922,4668310000
20181203,2790.500000,2800.179932,2773.379883,2790.370117,2790.370117,4221580000
20181204,2782.429932,2785.929932,2697.179932,2700.060059,2700.060059,4515710000
20181206,2663.510010,2696.149902,2621.530029,2695.949951,2695.949951,5180430000
20181207,2691.260010,2708.540039,2623.139893,2633.080078,2633.080078,4242240000
20181210,2630.860107,2647.510010,2583.229980,2637.719971,2637.719971,4162880000
20181211,2664.439941,2674.350098,2621.300049,2636.780029,2636.780029,3963440000
20181212,2658.229980,2685.439941,2650.260010,2651.070068,2651.070068,4029300000
20181213,2658.699951,2670.189941,2637.270020,2650.540039,2650.540039,3978340000
20181214,2629.679932,2635.070068,2593.840088,2599.949951,2599.949951,4064370000
20181217,2590.750000,2601.129883,2530.540039,2545.939941,2545.939941,4661420000
20181218,2559.899902,2573.989990,2528.709961,2546.159912,2546.159912,4519190000
20181219,2547.050049,2585.290039,2488.959961,2506.959961,2506.959961,5152830000
20181220,2496.770020,2509.629883,2441.179932,2467.419922,2467.419922,5619780000
20181221,2465.379883,2504.409912,2408.550049,2416.620117,2416.620117,7657890000
